Order_ID,Customer_ID,Order_Date,Order_Time,City,Area,Restaurant,Food_Item,Category,Quantity,Price,Delivery_Time_Min,Payment_Mode,Rating
O1045,C1972,2025-06-13,04:54,Trichy,Tambaram,Burger King,Fried Rice,Non-Veg,3,82,22,Card,3.5
O1046,C9829,2025-01-27,10:07,Trichy,Tambaram,A2B,Chicken 65,Veg,2,476,38,Cash,3.5
O1047,C3967,2025-04-30,23:55,Trichy,Tambaram,Dominos,Fried Rice,Veg,2,203,37,UPI,4.4
O1048,C2161,2025-01-16,07:24,Coimbatore,Velachery,SS Hyderabad,Biryani,Veg,2,196,47,Cash,3.5
O1049,C2284,2025-08-27,22:03,Chennai,T Nagar,SS Hyderabad,Pizza,Veg,2,411,47,UPI,3.0
O1050,C9636,2025-03-07,10:24,Chennai,Anna Nagar,A2B,Burger,Veg,3,136,18,UPI,4.3
O1051,C5323,2025-02-09,10:50,Coimbatore,Velachery,Burger King,Biryani,Veg,3,338,27,UPI,4.9
O1052,C9007,2025-06-18,17:52,Madurai,T Nagar,KFC,Chicken 65,Non-Veg,5,178,53,Card,4.2
O1053,C9091,2025-12-04,05:09,Coimbatore,Tambaram,KFC,Sandwich,Veg,5,284,51,Cash,4.3
O1054,C2596,2025-08-04,21:39,Trichy,Tambaram,SS Hyderabad,Pizza,Non-Veg,5,251,21,Card,4.7
O1055,C9410,2025-05-13,16:21,Trichy,Porur,SS Hyderabad,Dosa,Veg,3,114,43,Cash,3.1
O1056,C5606,2025-07-07,15:14,Chennai,Tambaram,A2B,Biryani,Veg,4,383,28,Card,3.9
O1057,C8289,2025-06-05,04:34,Coimbatore,Porur,Dominos,Pizza,Veg,3,306,38,Cash,4.3
O1058,C9484,2025-04-15,03:34,Madurai,T Nagar,KFC,Sandwich,Non-Veg,2,183,35,Cash,3.7
O1059,C3798,2025-12-14,11:46,Chennai,T Nagar,A2B,Chicken 65,Non-Veg,1,209,55,Cash,4.0
O1060,C3353,2025-05-04,12:14,Chennai,Tambaram,SS Hyderabad,Pizza,Non-Veg,4,105,52,UPI,3.1
O1061,C6775,2025-07-06,07:01,Madurai,Tambaram,KFC,Chicken 65,Veg,1,407,22,UPI,3.9
O1062,C3437,2025-05-12,22:24,Salem,Tambaram,KFC,Burger,Non-Veg,2,374,60,Cash,4.1
O1063,C8239,2025-08-21,00:07,Trichy,T Nagar,Burger King,Burger,Non-Veg,2,358,53,UPI,3.0
O1064,C6957,2025-04-24,07:16,Trichy,Tambaram,KFC,Pizza,Non-Veg,5,180,27,Cash,3.2
O1065,C3825,2025-09-06,05:56,Chennai,Velachery,SS Hyderabad,Biryani,Non-Veg,5,182,29,Card,4.0
O1066,C9670,2025-02-15,12:05,Madurai,Tambaram,SS Hyderabad,Fried Rice,Veg,3,455,18,Cash,4.0
O1067,C6633,2025-05-04,06:48,Trichy,T Nagar,KFC,Chicken 65,Veg,4,334,23,Card,4.3
O1068,C7204,2025-02-11,10:03,Madurai,Porur,Burger King,Parotta,Veg,5,347,38,UPI,3.6
O1069,C9040,2025-04-01,00:05,Coimbatore,T Nagar,A2B,Parotta,Veg,2,162,37,Cash,4.7
O1070,C6516,2025-12-30,14:52,Coimbatore,T Nagar,A2B,Noodles,Non-Veg,4,276,41,UPI,5.0
O1071,C4034,2025-12-08,12:15,Coimbatore,Tambaram,A2B,Meals,Veg,5,299,48,UPI,3.7
O1072,C5802,2025-08-13,09:39,Coimbatore,Porur,A2B,Parotta,Non-Veg,5,86,49,UPI,5.0
O1073,C1227,2025-07-06,03:10,Salem,Velachery,A2B,Biryani,Veg,1,375,34,UPI,4.6
O1074,C8064,2025-12-26,08:25,Coimbatore,Tambaram,Burger King,Dosa,Non-Veg,2,179,54,Cash,3.2
O1075,C4936,2025-06-23,18:35,Coimbatore,T Nagar,A2B,Parotta,Non-Veg,1,438,36,Card,4.9
O1076,C3839,2025-04-10,16:45,Trichy,Tambaram,KFC,Biryani,Veg,3,224,52,UPI,4.9
O1077,C3519,2025-03-09,07:42,Salem,Porur,SS Hyderabad,Pizza,Non-Veg,5,369,51,Cash,4.8
O1078,C7328,2025-08-18,14:00,Chennai,T Nagar,SS Hyderabad,Noodles,Non-Veg,4,358,27,Cash,4.8
O1079,C9728,2025-07-06,06:13,Coimbatore,Porur,A2B,Meals,Non-Veg,4,362,43,Cash,4.0
O1080,C6112,2025-01-29,02:51,Chennai,T Nagar,Dominos,Fried Rice,Non-Veg,1,421,17,UPI,4.1
O1081,C1022,2025-10-17,11:59,Salem,Anna Nagar,A2B,Noodles,Veg,5,188,26,UPI,4.6
O1082,C7220,2025-04-19,13:34,Salem,Anna Nagar,A2B,Parotta,Veg,2,196,58,Card,3.7
O1083,C7721,2025-03-16,09:09,Coimbatore,Velachery,Dominos,Sandwich,Veg,3,468,55,Card,4.4
O1084,C1022,2025-07-15,01:46,Salem,Porur,Burger King,Dosa,Non-Veg,5,472,28,Card,3.9
O1085,C3652,2025-05-12,00:31,Trichy,Velachery,Burger King,Chicken 65,Veg,1,379,57,Cash,3.6
O1086,C9124,2025-06-03,00:09,Chennai,Anna Nagar,KFC,Burger,Non-Veg,2,144,15,Cash,3.7
O1087,C3378,2025-06-26,20:02,Chennai,Tambaram,KFC,Pizza,Non-Veg,4,92,18,Cash,4.3
O1088,C7306,2025-05-26,07:34,Trichy,Porur,A2B,Noodles,Veg,2,163,44,Cash,4.1
O1089,C3739,2025-03-03,09:11,Chennai,Anna Nagar,Dominos,Biryani,Veg,5,459,53,Card,4.5
O1090,C4549,2025-10-28,09:56,Madurai,Porur,SS Hyderabad,Fried Rice,Veg,1,366,48,Card,3.5
O1091,C8876,2025-08-20,05:26,Salem,Anna Nagar,KFC,Meals,Non-Veg,1,309,58,UPI,3.2
O1092,C3826,2025-01-02,11:13,Chennai,T Nagar,KFC,Fried Rice,Veg,5,197,15,UPI,4.8
O1093,C2658,2025-12-23,23:34,Coimbatore,Anna Nagar,SS Hyderabad,Noodles,Veg,2,428,25,UPI,3.1
O1094,C6402,2025-12-21,10:12,Madurai,Porur,KFC,Parotta,Veg,1,440,27,Card,4.8
O1095,C9356,2025-09-06,20:36,Coimbatore,Anna Nagar,Dominos,Pizza,Non-Veg,4,343,24,Card,4.7
O1096,C8814,2025-09-11,15:02,Trichy,Tambaram,Dominos,Noodles,Non-Veg,3,237,46,Card,3.9
O1097,C3862,2025-03-10,14:23,Coimbatore,Tambaram,SS Hyderabad,Biryani,Non-Veg,2,316,54,Card,3.8
O1098,C5715,2025-05-16,20:53,Salem,Porur,A2B,Biryani,Veg,3,460,26,UPI,4.7
O1099,C8218,2025-11-14,12:28,Chennai,T Nagar,A2B,Noodles,Non-Veg,1,378,20,UPI,4.3
O1100,C5380,2025-02-27,18:32,Madurai,Velachery,KFC,Meals,Veg,5,424,46,Card,4.5
O1101,C9184,2025-10-14,10:44,Madurai,Tambaram,SS Hyderabad,Dosa,Veg,5,320,17,Cash,4.5
O1102,C3844,2025-12-01,19:47,Madurai,Anna Nagar,Dominos,Fried Rice,Veg,4,430,25,UPI,4.0
O1103,C7435,2025-07-26,15:56,Chennai,T Nagar,SS Hyderabad,Sandwich,Non-Veg,2,466,27,Card,3.6
O1104,C2595,2025-06-19,20:45,Coimbatore,Anna Nagar,SS Hyderabad,Noodles,Non-Veg,5,427,15,Cash,3.2
O1105,C8259,2025-06-26,12:09,Chennai,Velachery,SS Hyderabad,Noodles,Non-Veg,3,498,53,UPI,3.6
O1106,C7132,2025-05-23,03:32,Madurai,Porur,Dominos,Noodles,Veg,4,195,46,UPI,4.1
O1107,C9851,2025-10-23,01:01,Salem,Tambaram,A2B,Sandwich,Non-Veg,5,196,25,Cash,3.6
O1108,C8555,2025-05-13,18:52,Salem,T Nagar,SS Hyderabad,Burger,Veg,4,312,48,Cash,4.0
O1109,C2756,2025-01-31,00:00,Chennai,Anna Nagar,Burger King,Dosa,Veg,1,480,18,UPI,3.6
O1110,C7095,2025-09-07,02:34,Madurai,Anna Nagar,A2B,Meals,Non-Veg,2,104,54,UPI,3.3
O1111,C5904,2025-02-04,23:36,Chennai,T Nagar,KFC,Pizza,Non-Veg,1,329,44,Card,3.6
O1112,C9844,2025-12-21,01:43,Chennai,Anna Nagar,SS Hyderabad,Chicken 65,Veg,5,272,40,Cash,3.5
O1113,C8668,2025-07-07,03:08,Trichy,T Nagar,A2B,Dosa,Non-Veg,1,98,33,UPI,3.3
O1114,C3042,2025-02-28,20:44,Chennai,Porur,A2B,Burger,Non-Veg,4,173,58,UPI,3.8
O1115,C7256,2025-10-21,22:24,Coimbatore,Tambaram,Dominos,Biryani,Veg,1,395,31,Card,3.2
O1116,C5115,2025-09-14,16:24,Chennai,Tambaram,Burger King,Burger,Veg,5,171,53,Cash,3.8
O1117,C9255,2025-10-27,04:52,Madurai,Velachery,Burger King,Burger,Veg,4,435,54,UPI,4.2
O1118,C3389,2025-12-18,18:38,Trichy,Velachery,Dominos,Chicken 65,Veg,4,191,56,Card,4.6
O1119,C5511,2025-06-08,15:20,Salem,Velachery,Dominos,Meals,Non-Veg,5,340,47,Cash,3.2
O1120,C2340,2025-05-07,05:44,Salem,Anna Nagar,Dominos,Burger,Non-Veg,3,102,34,UPI,3.6
O1121,C8504,2025-04-19,08:06,Coimbatore,Tambaram,Burger King,Fried Rice,Veg,4,388,40,Card,3.8
O1122,C3755,2025-06-23,18:26,Trichy,Velachery,Dominos,Fried Rice,Non-Veg,1,189,30,Card,3.1
O1123,C9990,2025-06-06,07:20,Coimbatore,Porur,A2B,Parotta,Veg,3,337,22,UPI,3.6
O1124,C6261,2025-12-05,00:26,Coimbatore,Porur,SS Hyderabad,Dosa,Veg,4,322,34,Card,3.9
O1125,C7090,2025-04-10,23:25,Madurai,T Nagar,A2B,Chicken 65,Veg,1,472,35,UPI,3.1
O1126,C2718,2025-10-20,05:34,Madurai,Porur,KFC,Burger,Non-Veg,2,279,40,UPI,4.7
O1127,C2924,2025-01-03,17:45,Coimbatore,T Nagar,SS Hyderabad,Pizza,Veg,4,147,16,Card,4.9
O1128,C3159,2025-08-31,08:31,Coimbatore,T Nagar,Burger King,Sandwich,Non-Veg,4,454,41,UPI,3.7
O1129,C2208,2025-12-16,06:05,Salem,T Nagar,A2B,Parotta,Non-Veg,1,224,49,UPI,4.6
O1130,C7065,2025-06-01,08:39,Salem,Tambaram,Burger King,Fried Rice,Veg,5,223,21,Cash,3.7
O1131,C9160,2025-08-28,11:00,Salem,T Nagar,Dominos,Dosa,Non-Veg,2,224,15,UPI,3.7
O1132,C5614,2025-12-15,23:49,Trichy,Anna Nagar,A2B,Pizza,Non-Veg,3,404,42,Cash,3.5
O1133,C2671,2025-02-09,15:03,Trichy,Porur,SS Hyderabad,Noodles,Non-Veg,2,252,16,Cash,3.4
O1134,C9278,2025-07-06,14:27,Chennai,Velachery,Dominos,Dosa,Non-Veg,4,305,35,Card,4.2
O1135,C6956,2025-12-20,07:27,Trichy,Velachery,SS Hyderabad,Burger,Veg,5,171,31,UPI,3.1
O1136,C7832,2025-11-19,07:50,Trichy,T Nagar,A2B,Dosa,Non-Veg,3,481,17,Cash,4.7
O1137,C4194,2025-03-16,07:28,Chennai,Anna Nagar,A2B,Meals,Veg,2,471,31,UPI,3.4
O1138,C7042,2025-10-31,12:26,Coimbatore,Porur,Burger King,Chicken 65,Non-Veg,1,82,37,UPI,4.5
O1139,C1890,2025-03-16,01:55,Coimbatore,Velachery,A2B,Chicken 65,Non-Veg,4,104,42,Cash,4.7
O1140,C9273,2025-08-11,10:17,Madurai,T Nagar,SS Hyderabad,Fried Rice,Veg,3,116,39,Cash,3.2
O1141,C1487,2025-04-28,14:17,Salem,Porur,SS Hyderabad,Sandwich,Non-Veg,4,177,26,UPI,4.2
O1142,C5160,2025-04-13,04:41,Madurai,Porur,A2B,Biryani,Non-Veg,4,146,53,UPI,4.2
O1143,C3698,2025-06-16,09:51,Chennai,T Nagar,Burger King,Noodles,Veg,5,487,37,Cash,4.0
O1144,C2832,2025-08-14,14:13,Salem,Tambaram,Dominos,Fried Rice,Non-Veg,4,351,26,UPI,3.6
O1145,C8733,2025-10-29,13:51,Salem,Anna Nagar,A2B,Meals,Non-Veg,3,403,32,Cash,4.6
O1146,C9865,2025-07-25,11:21,Madurai,T Nagar,SS Hyderabad,Pizza,Non-Veg,2,333,50,Cash,4.5
O1147,C9006,2025-03-08,22:53,Madurai,Tambaram,SS Hyderabad,Fried Rice,Veg,4,485,33,UPI,4.2
O1148,C9419,2025-04-15,06:39,Trichy,Tambaram,KFC,Dosa,Veg,3,227,22,Card,3.2
O1149,C7106,2025-01-15,00:44,Chennai,Tambaram,SS Hyderabad,Dosa,Veg,2,331,49,Card,4.6
O1150,C3444,2025-11-22,03:18,Madurai,T Nagar,SS Hyderabad,Meals,Non-Veg,3,195,42,Card,3.7
O1151,C8904,2025-11-18,09:57,Salem,T Nagar,A2B,Meals,Non-Veg,3,360,56,Cash,3.1
O1152,C1212,2025-04-19,03:55,Salem,Anna Nagar,Dominos,Pizza,Non-Veg,5,121,24,UPI,3.3
O1153,C3295,2025-12-25,23:39,Trichy,Tambaram,A2B,Noodles,Non-Veg,2,220,54,Card,4.0
O1154,C4491,2025-04-05,22:38,Madurai,Tambaram,SS Hyderabad,Biryani,Non-Veg,2,178,59,UPI,4.4
O1155,C8078,2025-10-17,16:38,Madurai,Porur,Burger King,Parotta,Veg,3,419,55,Cash,4.9
O1156,C4902,2025-05-15,16:51,Salem,T Nagar,A2B,Pizza,Non-Veg,4,391,30,Cash,3.0
O1157,C1380,2025-03-31,15:25,Madurai,Porur,KFC,Parotta,Veg,3,166,33,Cash,3.1
O1158,C1260,2025-05-30,13:04,Salem,Anna Nagar,SS Hyderabad,Meals,Veg,4,250,28,Cash,4.1
O1159,C5565,2025-09-15,15:06,Coimbatore,Porur,Burger King,Sandwich,Veg,3,373,25,UPI,3.4
O1160,C4983,2025-06-13,08:27,Chennai,T Nagar,SS Hyderabad,Sandwich,Veg,5,314,37,Card,3.0
O1161,C3209,2025-07-10,01:22,Coimbatore,T Nagar,Dominos,Noodles,Non-Veg,1,169,52,Cash,4.5
O1162,C5945,2025-04-15,12:12,Coimbatore,T Nagar,SS Hyderabad,Dosa,Non-Veg,5,295,35,Cash,3.2
O1163,C8330,2025-10-16,03:54,Trichy,Tambaram,Dominos,Chicken 65,Non-Veg,2,203,15,Card,3.6
O1164,C3421,2025-03-20,23:05,Chennai,Porur,Dominos,Fried Rice,Non-Veg,2,256,31,Card,3.3
O1165,C2861,2025-10-05,01:38,Trichy,Anna Nagar,Dominos,Sandwich,Non-Veg,3,461,23,Card,3.8
O1166,C2381,2025-03-20,04:44,Coimbatore,Velachery,KFC,Noodles,Veg,4,416,54,Card,4.6
O1167,C3193,2025-09-21,13:11,Trichy,Tambaram,KFC,Fried Rice,Non-Veg,1,362,22,Cash,3.8
O1168,C1050,2025-01-23,14:37,Madurai,Tambaram,A2B,Fried Rice,Veg,4,413,53,Card,4.9
O1169,C1672,2025-03-05,13:01,Trichy,Anna Nagar,SS Hyderabad,Sandwich,Veg,5,311,53,UPI,3.4
O1170,C6013,2025-06-17,20:21,Chennai,Anna Nagar,SS Hyderabad,Parotta,Veg,2,476,30,Cash,3.6
O1171,C9240,2025-10-31,09:32,Trichy,Porur,Dominos,Noodles,Non-Veg,1,409,43,Card,4.6
O1172,C3734,2025-03-19,23:46,Salem,Tambaram,KFC,Fried Rice,Non-Veg,4,204,22,Card,4.9
O1173,C5752,2025-01-12,10:18,Coimbatore,Porur,A2B,Meals,Non-Veg,2,447,20,UPI,3.7
O1174,C7286,2025-06-16,08:58,Trichy,Porur,KFC,Fried Rice,Non-Veg,5,81,27,Card,3.8
O1175,C6942,2025-03-24,11:11,Coimbatore,Velachery,SS Hyderabad,Meals,Non-Veg,3,327,24,UPI,3.1
O1176,C7729,2025-10-19,05:19,Chennai,Porur,SS Hyderabad,Pizza,Non-Veg,3,423,49,UPI,4.1
O1177,C9361,2025-11-21,23:09,Chennai,T Nagar,Dominos,Pizza,Non-Veg,3,218,16,Card,4.3
O1178,C2995,2025-03-10,15:57,Madurai,T Nagar,SS Hyderabad,Pizza,Non-Veg,2,345,36,Cash,4.9
O1179,C7982,2025-09-10,18:58,Trichy,Tambaram,Burger King,Pizza,Non-Veg,4,430,50,Card,4.9
O1180,C4936,2025-02-08,04:21,Coimbatore,Porur,SS Hyderabad,Pizza,Veg,1,221,42,Cash,3.1
O1181,C3957,2025-05-11,10:15,Madurai,T Nagar,A2B,Sandwich,Veg,3,106,36,UPI,4.1
O1182,C9151,2025-06-24,21:11,Madurai,Tambaram,KFC,Fried Rice,Veg,1,459,57,Cash,4.7
O1183,C5695,2025-10-12,16:15,Trichy,Velachery,Burger King,Biryani,Veg,2,267,54,Card,4.7
O1184,C9558,2025-05-19,21:54,Chennai,Porur,Dominos,Sandwich,Non-Veg,4,179,52,Card,4.1
O1185,C7956,2025-05-19,01:36,Trichy,Porur,Burger King,Pizza,Non-Veg,2,490,47,Card,3.5
O1186,C1381,2025-03-26,11:31,Chennai,T Nagar,Dominos,Dosa,Non-Veg,2,298,41,UPI,3.4
O1187,C1819,2025-05-19,17:52,Salem,Porur,A2B,Dosa,Non-Veg,4,204,57,UPI,3.0
O1188,C1396,2025-02-25,02:08,Salem,Porur,SS Hyderabad,Burger,Non-Veg,4,136,31,UPI,3.2
O1189,C2089,2025-12-06,22:03,Salem,T Nagar,Burger King,Parotta,Veg,5,488,60,Card,4.1
O1190,C5798,2025-12-06,03:46,Coimbatore,Anna Nagar,SS Hyderabad,Meals,Non-Veg,3,376,22,Cash,4.0
O1191,C3093,2025-06-25,16:49,Salem,Velachery,Dominos,Pizza,Veg,1,366,19,Cash,3.5
O1192,C7446,2025-06-16,21:00,Trichy,Porur,SS Hyderabad,Fried Rice,Non-Veg,5,373,42,Card,3.9
O1193,C8395,2025-02-06,02:46,Salem,Velachery,Dominos,Pizza,Non-Veg,2,138,55,Card,3.4
O1194,C6904,2025-06-29,21:48,Salem,Anna Nagar,SS Hyderabad,Sandwich,Veg,2,233,55,UPI,3.8
O1195,C6635,2025-01-27,19:16,Madurai,Anna Nagar,Dominos,Burger,Veg,5,438,47,Cash,5.0
O1196,C8950,2025-11-26,07:35,Chennai,T Nagar,Dominos,Sandwich,Non-Veg,3,361,38,UPI,3.4
O1197,C6528,2025-08-11,10:16,Madurai,T Nagar,SS Hyderabad,Chicken 65,Non-Veg,1,147,53,UPI,3.0
O1198,C1484,2025-01-11,05:20,Coimbatore,T Nagar,Dominos,Biryani,Veg,1,248,39,Cash,3.3
O1199,C1207,2025-04-12,18:37,Salem,Tambaram,Dominos,Burger,Veg,4,244,16,Cash,3.1
O1200,C3821,2025-04-28,00:42,Chennai,Velachery,Dominos,Biryani,Non-Veg,3,363,16,UPI,3.8
O1201,C8558,2025-11-20,07:30,Trichy,Anna Nagar,Dominos,Parotta,Non-Veg,1,245,31,Card,3.5
O1202,C9889,2025-02-18,14:23,Madurai,Anna Nagar,Burger King,Fried Rice,Non-Veg,2,190,21,Cash,4.3
O1203,C6674,2025-02-03,21:15,Trichy,Porur,Dominos,Chicken 65,Non-Veg,2,244,43,Cash,4.2
O1204,C2748,2025-09-07,22:12,Coimbatore,Porur,KFC,Fried Rice,Veg,2,103,17,UPI,4.1
O1205,C3411,2025-06-20,04:46,Salem,Porur,SS Hyderabad,Chicken 65,Veg,5,492,16,UPI,3.3
O1206,C4645,2025-12-25,12:06,Salem,T Nagar,Burger King,Sandwich,Veg,1,326,35,Cash,3.3
O1207,C2080,2025-06-27,21:47,Trichy,Velachery,Dominos,Dosa,Non-Veg,1,450,47,Card,4.5
O1208,C7143,2025-09-20,08:32,Salem,Tambaram,Dominos,Biryani,Non-Veg,4,81,21,Cash,4.9
O1209,C4202,2025-05-03,11:10,Madurai,Anna Nagar,Dominos,Meals,Non-Veg,5,300,43,Cash,3.0
O1210,C4681,2025-08-09,05:57,Salem,Tambaram,KFC,Chicken 65,Veg,4,187,45,Card,4.7
O1211,C2149,2025-01-09,05:31,Madurai,Porur,KFC,Noodles,Non-Veg,3,240,23,Cash,4.0
O1212,C5723,2025-04-21,13:21,Madurai,T Nagar,SS Hyderabad,Meals,Veg,4,260,42,Card,4.7
O1213,C3226,2025-11-26,04:58,Madurai,T Nagar,Burger King,Chicken 65,Non-Veg,2,392,46,Card,3.4
O1214,C9593,2025-05-02,20:19,Coimbatore,Anna Nagar,KFC,Sandwich,Non-Veg,1,458,23,Card,3.9
O1215,C2848,2025-10-25,09:26,Coimbatore,Anna Nagar,KFC,Burger,Non-Veg,5,291,30,UPI,3.3
O1216,C6264,2025-12-16,09:21,Coimbatore,Anna Nagar,Burger King,Pizza,Veg,5,138,55,Card,3.4
O1217,C8432,2025-02-12,23:22,Madurai,Anna Nagar,KFC,Noodles,Non-Veg,1,166,23,Card,4.3
O1218,C1036,2025-09-21,11:41,Chennai,Velachery,Burger King,Noodles,Veg,4,177,37,UPI,4.3
O1219,C3811,2025-05-26,22:36,Coimbatore,Velachery,Burger King,Biryani,Non-Veg,4,447,15,Card,4.5
O1220,C1923,2025-05-06,15:23,Salem,Velachery,Dominos,Sandwich,Veg,3,452,43,Card,3.3
O1221,C8059,2025-10-26,02:46,Coimbatore,Porur,SS Hyderabad,Noodles,Veg,3,82,29,Card,3.9
O1222,C8388,2025-12-02,22:12,Chennai,T Nagar,Burger King,Fried Rice,Non-Veg,1,418,41,Cash,4.1
O1223,C4281,2025-04-26,05:42,Madurai,Velachery,A2B,Fried Rice,Non-Veg,5,300,39,Card,3.6
O1224,C8160,2025-04-06,15:55,Madurai,Velachery,Dominos,Sandwich,Veg,5,223,58,Card,4.5
O1225,C5464,2025-05-24,14:16,Trichy,T Nagar,Dominos,Burger,Non-Veg,4,462,57,Card,4.2
O1226,C5649,2025-05-25,03:41,Trichy,Anna Nagar,Burger King,Sandwich,Veg,1,462,18,Cash,4.2
O1227,C3376,2025-09-12,02:15,Salem,T Nagar,Burger King,Chicken 65,Non-Veg,2,369,26,Cash,3.7
O1228,C2497,2025-09-21,18:16,Coimbatore,Velachery,SS Hyderabad,Chicken 65,Veg,2,429,25,Cash,4.1
O1229,C7514,2025-10-06,07:02,Chennai,T Nagar,KFC,Chicken 65,Veg,2,386,57,UPI,3.5
O1230,C9214,2025-12-28,04:17,Chennai,Anna Nagar,A2B,Chicken 65,Veg,5,239,20,UPI,3.4
O1231,C6580,2025-01-21,09:07,Madurai,Anna Nagar,Dominos,Pizza,Non-Veg,5,302,16,UPI,3.6
O1232,C2128,2025-05-18,21:55,Madurai,Anna Nagar,Burger King,Noodles,Veg,3,412,50,Cash,3.3
O1233,C9900,2025-07-06,20:14,Salem,T Nagar,A2B,Noodles,Veg,2,453,33,Cash,3.6
O1234,C5312,2025-05-07,18:45,Chennai,Velachery,KFC,Pizza,Non-Veg,4,318,28,UPI,4.3
O1235,C2241,2025-01-15,09:21,Trichy,T Nagar,Dominos,Dosa,Veg,5,387,28,Cash,3.4
O1236,C6173,2025-09-10,04:58,Madurai,Porur,SS Hyderabad,Fried Rice,Veg,4,438,33,Card,3.7
O1237,C5050,2025-01-22,12:31,Chennai,Anna Nagar,Burger King,Parotta,Non-Veg,3,407,15,UPI,3.8
O1238,C8766,2025-12-17,10:10,Chennai,Velachery,SS Hyderabad,Biryani,Non-Veg,4,420,44,Card,5.0
O1239,C4977,2025-09-24,14:36,Trichy,Anna Nagar,SS Hyderabad,Pizza,Non-Veg,2,260,26,UPI,4.7
O1240,C1465,2025-02-16,07:27,Madurai,Velachery,SS Hyderabad,Fried Rice,Veg,5,498,23,Cash,3.3
O1241,C7209,2025-07-10,15:11,Salem,Velachery,A2B,Burger,Veg,5,379,58,UPI,3.9
O1242,C7274,2025-08-21,20:53,Madurai,Velachery,Dominos,Meals,Non-Veg,2,345,17,UPI,3.4
O1243,C7222,2025-11-26,13:25,Madurai,Porur,SS Hyderabad,Noodles,Non-Veg,1,221,33,Cash,4.9
O1244,C4323,2025-05-23,22:44,Madurai,Porur,SS Hyderabad,Biryani,Veg,4,157,16,Cash,3.7
O1245,C6712,2025-04-20,11:36,Madurai,T Nagar,A2B,Biryani,Non-Veg,3,462,57,UPI,3.9
O1246,C2991,2025-07-13,10:41,Salem,Porur,SS Hyderabad,Parotta,Non-Veg,5,302,42,Card,4.5
O1247,C8161,2025-04-04,17:50,Trichy,Porur,Burger King,Parotta,Veg,4,246,53,Card,3.1
O1248,C9634,2025-11-13,09:33,Coimbatore,Anna Nagar,A2B,Sandwich,Non-Veg,2,366,57,Card,4.5
O1249,C9688,2025-08-29,21:46,Trichy,Velachery,Burger King,Biryani,Veg,4,104,18,Card,4.2
O1250,C8386,2025-12-07,04:25,Coimbatore,Tambaram,Dominos,Fried Rice,Veg,1,236,50,Cash,3.7
O1251,C4771,2025-04-08,06:32,Salem,Porur,A2B,Sandwich,Non-Veg,4,393,46,Cash,4.2
O1252,C4107,2025-05-15,14:26,Coimbatore,T Nagar,KFC,Biryani,Veg,2,149,28,UPI,4.0
O1253,C3683,2025-04-18,12:46,Coimbatore,T Nagar,SS Hyderabad,Parotta,Veg,3,378,37,UPI,4.9
O1254,C9026,2025-12-20,02:46,Madurai,Tambaram,A2B,Chicken 65,Non-Veg,4,327,44,UPI,3.6
O1255,C9009,2025-01-26,12:43,Coimbatore,Velachery,Dominos,Sandwich,Veg,1,362,38,UPI,3.4
O1256,C6494,2025-02-15,14:02,Madurai,Velachery,KFC,Pizza,Non-Veg,1,213,42,Card,3.5
O1257,C9292,2025-12-19,03:30,Madurai,T Nagar,Burger King,Pizza,Non-Veg,2,101,54,UPI,3.1
O1258,C1709,2025-12-09,23:58,Trichy,Velachery,Burger King,Parotta,Veg,2,143,45,Cash,3.8
O1259,C3332,2025-02-15,16:17,Trichy,Porur,SS Hyderabad,Chicken 65,Non-Veg,3,422,16,Card,4.2
O1260,C5072,2025-02-26,05:09,Salem,Velachery,Burger King,Dosa,Non-Veg,3,413,18,Cash,4.8
O1261,C3209,2025-09-16,01:42,Madurai,T Nagar,KFC,Fried Rice,Veg,5,384,26,UPI,4.7
O1262,C1712,2025-04-29,13:14,Trichy,Velachery,KFC,Burger,Veg,2,342,20,Cash,4.2
O1263,C1636,2025-01-31,09:43,Trichy,T Nagar,KFC,Pizza,Veg,5,430,54,Card,4.4
O1264,C6465,2025-08-06,04:39,Salem,Velachery,Burger King,Noodles,Non-Veg,4,94,32,UPI,3.5
O1265,C3386,2025-10-25,02:35,Trichy,Anna Nagar,Burger King,Fried Rice,Non-Veg,2,308,57,Cash,4.4
O1266,C2009,2025-09-04,09:43,Chennai,Porur,Burger King,Sandwich,Non-Veg,4,279,25,UPI,4.3
O1267,C7206,2025-02-27,16:39,Coimbatore,Anna Nagar,Burger King,Sandwich,Veg,5,352,25,UPI,4.6
O1268,C5841,2025-04-15,03:51,Trichy,Velachery,KFC,Burger,Non-Veg,2,488,46,Cash,3.9
O1269,C2271,2025-04-27,07:15,Madurai,Porur,A2B,Meals,Non-Veg,1,301,55,Card,3.2
O1270,C5161,2025-10-19,07:14,Trichy,Velachery,Burger King,Dosa,Veg,4,426,55,Card,3.4
O1271,C6624,2025-08-25,02:52,Madurai,Anna Nagar,Dominos,Fried Rice,Non-Veg,1,327,37,UPI,3.4
O1272,C9169,2025-10-09,16:05,Chennai,Porur,SS Hyderabad,Meals,Non-Veg,4,495,49,Cash,4.1
O1273,C9349,2025-09-04,08:09,Chennai,Anna Nagar,Burger King,Dosa,Veg,5,236,19,Cash,3.8
O1274,C8910,2025-12-21,08:37,Salem,Porur,SS Hyderabad,Parotta,Non-Veg,1,88,44,Cash,3.3
